哦！我被选中了！,开心
周末有一个市集活动，你想不想去看看？,平静
今天我坐地铁时一直被推，结果手机掉到地上摔坏了，真是太气了！,生气
下周周末你有空吗？我们可以去爬象山，天气应该会不错。,平静
最近我晚上都睡不好，一直做噩梦。,平静
有没有推荐的歌？,平静
今天去的一家咖啡厅，结果桌子粘粘的，环境也超脏，让人吃不下东西。,厌恶
周末要不要去玩剧本杀啊,平静
最近我经常收到奇怪的诈骗短信，有点担心个人信息泄露了。,平静
你知道吗？今天在公司我发现我的老板居然会打鼓，完全没想到！,惊讶
我今天在抽奖活动中中了免费机票，感觉超级幸运！,开心
好饱哦,平静
今天去超市买东西，结果结账时发现标价和实际收费不一样，感觉被骗了！,生气
有风啊！好凉啊！,开心
完了！今天要报告呢，好害怕被批评。,平静
今天回家时发现养了多年的植物枯萎了，感觉心里很空。,伤心
最近我家附近似乎经常发生盗窃案，晚上一个人回家有点害怕。,平静
我刚和朋友吵了一架，感觉很难过，现在不知道该怎么办。,伤心
你看过那部《红衣小女孩》电影吗？它真的很可怕，让我整晚都睡不着。,平静
我很担心自己长不高，该怎么办？,平静
好无聊哦,平静
昨天看了那部恐怖电影《咒害》，让我睡不着觉。,平静
糟了！我找不到我的耳机。,惊讶
他的母亲怎么能有这么低下的嘴脸啊。,厌恶
你这个周末有空吗？我们可以去看看新上映的电影。,平静
今天陈思愷真是太过分了。,生气
今天那个老师超级讨厌的,厌恶
我好想我的女朋友。,伤心
晚餐要吃什么。,平静
今天我真的非常累。,厌恶
你想谈谈吗？,平静
你认为我应该去看书吗？,平静
我昨天只睡了半个小时，后来跌倒就醒了。,伤心
我的老板太冲动了。,厌恶
我只是不希望他失败。,伤心
中秋节要不要烤肉,开心
太吝啬了，什么钱都省着花。,伤心
你就喜欢嘲笑别人，大家都喜欢，但没有人知道被嘲笑的感觉。,伤心
昨天我看了那部恐怖电影，让我睡不着觉。,平静
我觉得今天午餐超难吃。,厌恶
我前老板就不小气。,惊讶
我没事啦,厌恶
你知道吗？我在街上遇到了一个小学同学，我们已经很久没有联系了！,惊讶
昨天那场地震真可怕。,平静
当你认为自己是个好家长，做对了，结果他却长大了！我不想失去他，你明白吗？,伤心
今天有人违规停车，让我堵车了半个小时，浪费我的时间！,生气
你知道吗，我们今天班费被偷了呢。,平静
我加入乐队不是为了聊心事，我只是想用鼓棒猛敲我的心事。,生气
最近压力有点大。,伤心
为什么人可以这样愚蠢。,生气
我今天基本电学考试表现很糟糕。,生气
你为什么这么讨厌啊,厌恶
你知道陈思愷约我去网咖，结果放鸟我。,生气
哇，你为什么脸色这么差？你昨天有睡觉吗？,惊讶
我想向陈允熙表白，你能帮我吗？,平静
哎哎哎，我跟你说哦。,平静
这个周末你想不想去台北看展览？我听说有一个很有趣的艺术展。,平静
今天午餐在一家服务很差的餐厅，他们还点错了我的菜，真的很让我生气。,厌恶
他的歌声很难听。,生气
我不想和你争这件事，好吗？,伤心
我无论做什么都会有人对我失望。,伤心
我不太擅长这些...,伤心
我今天听到一首好听的歌哦。,开心
今天真的非常热。,生气
我想不出来吃什么？,伤心
最近的学业压力让我感到很累。,厌恶
你今天看起来很累哦。,平静
你这一代的人都不愿敞开心扉吗？,惊讶
我不喜欢他对我说谎。,伤心
我的猫生病了，看起来很不舒服，不知道该怎么办。,伤心
我刚刚发现，我的量子宠物变成了光子，回不来了……,伤心
我可以帮你打印急件，然后你再给我钱。,平静
最近有没有好看的电影？,开心
还好吗？感觉不应该太好，希望明天心情不错。,伤心
这样我已经睡着了，被你的震动吵醒了。,生气
我最近想换发型了，你有推荐的吗？,开心
最近我感觉身体状况不佳，总是疲惫不堪，开始担心自己是否生病了。,平静
今天有点想打球，要一起吗？,开心
今天中午去吃饭，结果旁边桌的人边吃边大声讲电话，真的是很烦人。,厌恶
我昨天才知道，我喜欢的书店要结束营业了...,伤心
今天去了一家咖啡厅，结果桌子上全是污渍，真让人没法吃东西。,厌恶
你知道吗？我今天看到我们班张景翔，竟然在学校庆表演跳舞，太厉害了！,惊讶
我的人工智能助手竟然开始自我学习，甚至自己下单购买东西！,平静
今天在路上被别人按喇叭，明明没有做错任何事，真的很生气！,生气
我刚刚看到窗外有一个影子一闪而过...,平静
我告诉你一家非常美味的餐厅。,开心
你真的很谦虚啊！我就是那种学了后面就忘了前面的类型。,开心
如果有一天我们能与外星人交流，你想问他们什么？,惊讶
你知道吗？我竟然中了乐透的三等奖，这太不可思议了！,惊讶
我今天在工作上获得了一个大奖，太高兴了！,开心
今天吃的便当，饭硬得像石头一样，真的是完全吃不下。,厌恶
这个周末想去海边走走，你觉得哪个海滩比较好？,平静
你知道吗？我昨天梦到我变成了一只猫！,惊讶
为什么我定制的机器人总是回答与问题不相关？,生气
你认为如果有一天人类变成了半机械人，我们还算是人类吗？,惊讶
智能管家完全不执行我的指令！,生气
如果你能瞬间学会任何一项技能，你会选择什么？,惊讶
你知道吗？我今天竟然在地铁上遇到了一个电影明星！,惊讶
最近天气变好了，你有没有什么推荐的户外活动？,平静
我的朋友说他最近被陌生人跟踪，让我有点害怕，担心我也会遇到。,平静
这个周末有个朋友邀请我去露营，好期待哦？,平静
我刚刚收到一个朋友送的惊喜！真的很感动！,开心
今天我的网络突然断了线，让我一天的工作成果直接消失，真是太生气了！,生气
今天我用3D打印机打印了一台迷你飞行器，竟然真的飞起来了！,开心
我刚刚收到一封信，竟然是未来的我寄给现在的我！,惊讶
你相信吗？我的朋友刚刚突然告诉我他要搬去国外了，完全没想到！,惊讶
我刚刚在夜市买到了一些超可爱的饰品，价格还超便宜！,开心
你认为平行宇宙真的存在吗？,疑问
我刚刚发现一个秘密地下室，里面藏着一本一百年前的日记！,惊讶
今天在便利店购物，结果店员态度非常差，让我整天心情都很差。,厌恶
我昨天不小心把我最喜欢的杯子摔破了，心情很糟糕。,伤心
我刚刚在家里听到楼下有奇怪的声音，有点可怕。,平静
今天我看到小学同学分享他们的生活，感觉自己有点不如人，心情很低落。,伤心
你认为未来我们真的可以在月球上居住吗？,惊讶
今天去加油站排了很久，结果被别人插队，真是让我气得要命！,生气
我刚刚和一个智能镜子聊天，它竟然知道我的一切！,惊讶
这个周末想骑自行车，你有没有推荐的路线？,平静
我刚刚发现我养了多年的植物，竟然被邻居的猫弄死了……,伤心
你还记得我们那天去的古老图书馆吗？里面竟然有一本书在自动翻页！,平静
我的笔记本电脑突然坏了！所有重要的数据都丢了！,生气
我最近发现家里有点潮湿，开始有霉斑了。,平静
我今天去了一家非常有名的小吃店，真的非常好吃！,开心
你相信吗？我刚刚中了彩票！,开心
我刚刚遇到一个长得超像我的人。他说他是未来的我！是从 30 年后来的！,惊讶
如果有机会穿越时空，你会想去哪个时代？,惊讶
为什么我的同事总是偷偷吃我的零食！,生气
我刚刚和我的AI助手吵架了……,伤心
你听到了吗？楼下深夜传来奇怪的脚步声，但那里没有人住……,平静
今天早上我在路上看到一个人，长得和我一模一样！,疑问
你知道吗？我今天赢了一场即兴辩论比赛！,开心
我刚刚在公园看到有人放风筝放到天上不见了！,惊讶
今天我有预约，但到了诊所后还是让我等了一个小时，真是气死人！,生气
你相信吗？我刚刚收到一封来自陌生人的感谢信！,开心
我刚刚发现，自己竟然意外入选了一场国际摄影大赛！,惊讶
我刚刚不小心打破了祖母留下的古董杯子……,伤心
就是班上的陈佑宁和隔壁班的曾凯钧，好像开始交往了！,疑问
我刚刚发现一张看似普通的老照片，里面的人...看起来跟现在的我一模一样！,平静
我今天居然在二手市场买到了一张超稀有的黑胶唱片！,开心
今天无意间，我打开了一个旧箱子，里面全是我童年的玩具，唤起了许多回忆……,伤心
如果有机会让你搬迁到一个无人岛，你愿意吗？,惊讶
如果你有机会变成动物，你会选择变成哪种动物？,惊讶
昨晚我回家时，巷子口的那座庙好像传来了奇怪的声音……,平静
刚刚好像有个奇怪的人一直盯着我看，让我觉得好可怕。,平静
我刚刚在咖啡店遇到一个超有趣的人，他竟然说他曾是马戏团表演者！,开心
昨晚我在镜子里看到一个我不认识的人影！,平静
昨晚半夜，我的手机自动播放了一段语音，但我完全记不起来之前录过这段。,平静
我刚刚在垃圾桶里看到一张写着我名字的纸条...但那不是我写的。,平静
我刚刚在西门町竟然遇到了小时候的同学，他现在变成了一个街头艺人了！,惊讶
我刚刚投进了几个三分球，手感真好！,开心
不过对手有点粗鲁，几次都差点撞倒我。,生气
你相信吗？我今天在路边捡到一个装满金币的箱子！,惊讶
我计划了好几个月的旅行居然被取消了，气死我了！,生气
今天我竟然被邀请去参加一场神秘的地下音乐会！,开心
真的吗？听起来很不错，那鸡排会不会太油？,疑问
我真的很担心这次数学考试成绩不好，范围太广了，根本来不及读完。,平静
那条路看起来有点陡峭，我有点担心自己会摔倒。,平静
等一下，我们先去搭帐篷吗？现在天还亮着呢？,平静
你能相信吗？我竟然在一个网络论坛上遇到了小学时的朋友！,惊讶
你听说过吗？陈可希和朱洁莹居然在一起了！,平静
我觉得我在这次英语考试中表现不佳，作文部分时间不够，结尾部分写得很匆忙。,伤心
晚上会不会太冷？海风吹起来有点凉，我有点担心睡不着。,平静
今天无意间按下了一个按钮，结果打开了家里的隐藏房间！,惊讶
你相信吗？我刚刚在夜市摊位抽到了一辆摩托车！,惊讶
等一下课后我要不要去打球呢？,平静
我今天下午要去市区搭地铁办点事，可能晚点回来。,平静
今天老板又把别人的事情交给我，还说我效率太慢，真让我气死了！,生气
我排了一个小时的队，结果臭豆腐已经卖光了！,生气
太好了！我明天就去试试！,开心
刚刚地铁非常顺畅，没有遇到拥挤的人群，太舒服了！,开心
今天我去士林夜市吃了炸鸡排，超级美味的！,开心
刚刚经过的那条小溪旁边居然有一片野花，看起来超漂亮！,惊讶
看！刚刚那道夕阳太美了，完全不像现实中的景象！,惊讶
刚刚去早餐店买蛋饼，老板多送我一杯奶茶！,开心
你认为台南的牛肉汤真的比其他地方的好喝吗？,惊讶
不仅如此，我最近和家人也有点不和，真的很烦。,伤心
段考终于考完了！我们下午去唱KTV放松一下吧！,开心
最后一门课是自然，考完就可以解脱了，真的累坏了。,平静
刚刚有一辆摩托车飞快地经过，差点撞到我，真是危险！,生气
这次能一起来海边露营真是太棒了！感觉离城市好远，完全放松下来。,开心
我花了几天时间画的作品竟然被我的猫抓坏了！,生气
但说实话，我一直觉得曾凯钧有点自大，不知道陈佑宁为什么会喜欢他。,厌恶
不过，感情的事我们也不好说，毕竟每个人都有不同的喜好。,平静
今天去阳明山泡温泉，感觉整个人都被治愈了！,开心
这个周末你觉得我要去乡下骑车吗？听说那里有一条很美的自行车道。,平静
我最近经常加班...不知道老板到底想怎么样。,平静
哦，我刚刚听到一个非常有趣的消息！,开心
你有什么推荐的夜市小吃吗？,平静
你知道吗？刚刚数学老师竟然提前告诉我们有好几个人满分！,惊讶
我在想，地铁站旁边有什么好吃的吗？等一下处理完事情想吃点东西。,疑问
不过蚊子好像有点多，刚刚被叮了好几个包，真的很烦。,厌恶
谢谢你愿意听我说这么多，有你在真的让我感觉好一些。,开心
我的老朋友要搬到另一个城市了，我们可能很久不见了。,伤心
今天打球时，我竟然投进了三分球，太棒了！,开心
哦，我们的队友今天防守也非常强大，几乎没有让对手突破你！,惊讶
不过在地铁上还是有些人不戴口罩，真的很不负责任。,厌恶
我刚刚发现，隔壁的林成家竟然是一个隐姓埋名的小说作家！,惊讶
每逢春节，我都得回家陪伴家人，却没时间和朋友聚会。,伤心
哎...，可是我有点懒呢。,平静
好的！那你想吃什么吗？,开心
我最近工作压力超大，老板什么都让我做，快要撑不住了。,伤心
但说实话，我一直觉得陈柏瑞有点自大，不知道许芷莨为什么会喜欢他。,厌恶
哇！恭喜你！,开心
你问过他为什么吗？有时候可能只是误会或压力太大。,疑问
什么时候开始特训呢？,疑问
为什么，发生了什么事？,关心
唉，我理解你的感受。这种人不应该参与交换礼物。,厌恶
太好了！你要去哪里玩啊！,开心
嗯...最近我们好像沟通很少，总觉得他不像以前那么关心我了。,平静
希望他不要因为这件事感到太难过，如果学姐没有马上同意的话。,伤心
嗯，确实。下次别来了。,平静
唉，谢谢你愿意听我说这么多，发泄一下心情真的好多了。,开心
而且他好几次答应的事都没做到，说好要一起出去结果又临时放我鸽子，真的很气！,生气
就是班上的许芷莨和隔壁班的陈柏瑞，好像开始交往了！,疑问
最近曾承諺看起来很奇怪，好像一直在烦恼什么，你知道发生了什么事吗？,疑问
刚刚老师宣布我们要和其他学校一起参加全国赛。,惊讶
哎呀，这真是个悲伤的消息...,伤心
哇！太好了！小狗一定很可爱吧？我可以去看看吗？,开心
这太过分了！最近这种事也太常见了吧！,生气
不过我听说有几个人故意在后面起哄，感觉这样会给曾承谟很大压力。,生气
什么？！太过分了吧！,生气
我这个星期要去找女朋友！就不去了。,开心
真的吗？！也太酷了吧！,惊讶
不太确定，但现在确实很凉快。,疑问
别做梦了。,平静
真是太夸张了。这种质量根本在欺骗消费者。我们应该去投诉。,生气
是啊，大家都没想到他这么快就告白，今天早上大家都在讨论这件事！,惊讶
你好吗？我记得你非常讨厌蜘蛛。,关心
我也是啊！高一的时候都不会！,开心
怎么会这样！是哪位导演拍的！？,生气
真的吗？我完全不知道他怎么找到女朋友的！,惊讶
是吗？但我觉得还不错。,平静
太好了！你已经想好了要交换礼物买什么吗？,开心
太好了！这意味着你在进步！,开心
真的吗？我完全不知道他们有再一起过！,惊讶
我同意！真的很不舒服。,厌恶
这是一个令人难过的消息。他的作品给我们带来了如此多的灵感和快乐...,伤心
真的假的！里面有什么？,惊讶
没事的，他们很常这样，大可放心。,关心
嗯，真的！现在都不敢靠近他...,平静
他们这样太过分了！怎么可以随意嘲笑别人？,生气
真的假的？！这太神奇了！你有进去看吗？！,惊讶
又不要告诉我你把头发剪短了五厘米。,平静
别担心，你们那么强，一定会赢的。,关心
哇，这种人真让人生气！,生气
这太过分了！是谁说的？,生气
不要难过，每个人都有犯错的时候，只要改进就好了。,关心
你去看医生了吗？需要我陪你吗？,关心
是否应该和老师说一下？谢谢你的辛劳！,疑问
你还好吗？需要我帮忙吗？,关心
哇！运气也太好了吧！,开心
没关系，不要难过...下次会更好。,伤心
哇！恭喜你！,开心
放心，努力总会有回报的，你一定能做到！,关心
这太夸张了！应该立即报警，立即要求他删除。,生气
哇！太好了！恭喜！你们班也太强了吧！,开心
不要灰心，还有一次段考的机会可以努力。,关心
这样真的太过分了！,关心
哇！真希望我也看到了！你拍照了吗？,开心
天啊，这太不可思议了！收信的人应该很难过吧？,惊讶
你知道原因吗？需要我帮你询问吗？,关心
这是真的吗？！他才40岁啊？,惊讶
太麻烦了吧！但没办法，唉。,生气
你准备得很好，放松，结果一定不会太差。,关心
干！效率也太高了吧！,惊讶
别担心，你已经准备得很好了，一定会顺利的！,关心
真是太愚蠢了！,生气
不要气馁，这只是一次考试而已。,关心
好的，要看什么？,平静
为什么？,关心
哇，真的吗！是谁？,惊讶
为什么？告诉我听听，我或许可以帮你解决。,关心
真好！是什么？,开心
没事啦！应该只是风声。,关心
嗯，听起来不算好吃，别吃了吧！,厌恶
脱掉吧!,厌恶
哎呦！太厉害了！你做了什么？,开心
真的吗？太厉害了！,惊讶
别担心，努力总有回报的，你一定行！,关心
嗯，下次别买了，换一家吧。,厌恶
哇，真的吗？你完蛋了，快去补救啊！,惊讶
1000块就很好了啊！,开心
这种感觉很正常，我们可以试着静下来思考，一起探讨解决方法。,关心
还需要说更多吗？,平静
哇！那么你最后有吃完吗？,平静
那是什么，还有其他事吗？,平静
要看你希望达到什么目标，具体情况可以再详细讨论。,平静
不用担心，你能做到的。,关心
太棒了！是什么？,开心
哇！别太难过，想想你最后看到它是在哪里？,关心
他们都在说什么？,疑问
哇！恭喜你！我们应该庆祝一下！,开心
是真的，那里很糟糕，说来听听。,平静
哇！他提了什么？感觉很傻。,生气
哇，当然啊！有什么好消息？,开心
太好了！做得很棒，现在可以好好放松一下了。,开心
放松下来！你能做到的。,关心
当然啊！嘿嘿！,开心
你好吗？有什么问题吗？,关心
真的吗？我都还没看过一只真的熊，你就在路上看到了！,惊讶
哇！辛苦了，今天好好庆祝吧！,开心
好啊，去哪里吃？,平静
听起来很辛苦，发生了什么事？,关心
没事吧！发生了什么事？,关心
没关系，只是运气不好而已，下次可以商量。,关心
他们是不是故意的？你说了什么？,生气
也许大家只是最近很忙，不要想得太多，你还有我。,关心
你的运气真的不好！每次都是他搞事。,生气
那听起来不错，有什么计划吗？,平静
他真的是愚蠢的！,生气
哪里？发生了什么事？,关心
哇！找人一起打球吧！,开心
休息一下吧！身体更重要。,关心
说来听听，我还没看过，为什么？,疑问
有点糟糕！你应该和他谈谈，这样下去不行。,生气
真的吗？看来猫有九条命是真的。,惊讶
不要灰心，每个人都有低潮的时候，放松点，慢慢来。,关心
你要买什么呢？,平静
今天的天气还算稳定，不冷也不热。,平静
哇！真的吗？多少钱？,惊讶
让我看看，哪里？,疑问
他是故意的还是真的很笨啊！,生气
哇！这是哪本书？,开心
他们是不是故意的，真是太糟糕了！,生气
太好了！你一定很高兴，分享一下！,开心
也许可以去散步。,平静
真假？他是谁？,惊讶
也无他法，只能保护好自己了。,关心
干！直接打电话给劳动局投诉。,生气
他会好起来的，不用担心。,关心
好的，我没有什么事，要看什么？,平静
他发生了什么事？他做了什么？,疑问
太好了！这可是一项大工程，你终于完成了，要好好庆祝一下！,开心
天啊！这是真的吗？是谁？,惊讶
是啊，那种人真的很烦。,平静
天啊！你这只买了多久了啊！,生气
真假！他写了什么书？,惊讶
哇，你听起来很生气！他们做了什么？,疑问
可以点外卖，看有什么可以吃。,平静
为什么，你为什么会有这样的感觉？,关心
别担心，咬牙坚持就好了。,关心
先不要太担心，反正再怎么想也没用。,关心
是吗？为什么？,平静
哇！太棒了！你能压制第二名吗？,开心
他怎么这样？要不要跟她说说？,疑问
嗯，下次我们还是别去那家了，换个地方吧。,平静
虽然这样也没办法，但我相信他会继续与你联系。,关心
哇，这真是太巧了！你们聊得怎么样？,惊讶
哇！终于！以后不能笑你了，那我们什么时候去游泳呢？,开心
也许你需要一段时间休息一下，有没有想过做点让自己开心的事？,关心
是啊，服务差的店真的不懂为什么还要做服务业。,平静
那就小心点，不要给他你的个人信息就好了。,关心
明天一定会好起来的，去睡一觉就好了。,关心
我下周比较有空，我们约个时间。,平静
不要太强求自己，休息一下也很重要。,关心
哇！这张试卷很难啊，你竟然得了满分？,开心
什么？真的假的！他什么时候这么有梦想的？,惊讶
这太糟糕了！他们怎么能把所有东西都交给你？,生气
好的，明天下午我有空。,平静
哇！他竟然会送给你？怎么可能！,开心
哇！恭喜你，你做到了！,开心
干！他也太爽了吧。,惊讶
别太担心，应该不会有事的，放轻松吧。,关心
这太不负责任了！这个主管在做什么？,生气
不然现在就订火车票，回去看看他们？,关心
当然，每个人都会生气。,平静
恭喜你！这一定是个大成就，我为你感到骄傲！,开心
哇，这真是太厉害了！我做不到那么自律！,开心
哇！真是运气不好，去找客服投诉吧！,生气
哇！真的吗？要打开来看看吗？,惊讶
不要太强求自己，放松一点吧，你也可以和我聊聊。,关心
发生了什么事，想聊聊吗？也许会感觉好一些。,关心
我也有点担心啊，不过白天出门应该会安全些，还是多注意周围吧。,关心
没问题！休息一下就好了。,关心
你怎么了？想和我聊聊吗？或许我能帮到你。,关心
好的，我们可以去散步，放松一下。,平静
工作有时就是这样，别太自责，找到节奏就会好起来的。,关心
是的！他总是这样，让人无法忍受。,生气
哇！你们要去哪里玩？,开心
只是做梦，不用太担心。,关心
哇！太棒了吗？那双鞋真的很难抢到，你真幸运！,开心
你应该向网络公司投诉，他们已经收了你的钱，但服务质量却很差。,生气
哇，真是羡慕！新手机的感觉是不是很棒？,开心
哇！这要多少钱？性能好吗？,开心
太棒了！要不要展示一下！,开心
他说了什么？听起来很糟糕？,疑问
听起来不错，走吧。,平静
他平时也是这样吗？那么他的人际关系就很糟糕吗？,疑问
是吗？幸好我都自己带便当。,平静
他做了什么事？,疑问
这是一个重要的决定，有什么特定的原因吗？,平静
那很重要，有什么新的计划吗？,平静
太好了！这无疑是一个巨大的成就，能分享一下你的目标吗？,开心
哇，真是巧合！你们聊了什么？,惊讶
太好了！是什么样的赞美呢？,开心
哇，那我们下次去吃吧。,开心
真的吗？那篇帖子说了什么？,惊讶
我们可以讨论一下，你有什么想法吗？,平静
那听起来不错，这个技能是关于什么的？,平静
哇，这真是意外！她还会说其他语言吗？,惊讶
哇，听起来很棒！电影的名字是什么？,开心
太好了！你们聊了什么？,开心
你的担忧很合理，是否考虑过做一些检查来确认健康状况？,关心
哇，真是出乎意料！你们联系上了吗？,惊讶
真的很难吃，下次不要再去了。,平静
有这种感觉很正常，你是担心什么呢？,关心
人总有这样的时候，坚持下去，你会好起来的。,关心
这真的很让人很生气，你能否和他们讨论一下以改善沟通？,生气
我们可以先讨论一下不同的解决方案，然后再决定。,平静
真是意想不到的重逢！你们聊了什么吗？,惊讶
演讲前的紧张感很正常，你准备好了吗？,关心
哇，这真很酷！你最喜欢他的哪个设定？,开心
哇，真是羡慕！那只狗是什么品种的？,惊讶
你已经考虑好要换成什么样的工作了吗？,平静
理解你的感受可能需要一些时间来适应。你有考虑过寻求帮助或支持吗？,关心
为什么？不再联系了吗？,关心
这听起来很难过，是发生了什么事吗？,关心
听到你这么说我很担心，是什么让你这样觉得？,关心
哦，是哪种类型的？,平静
听到你这么说我很难过，你有考虑过重新调整一下你的目标吗？,关心
很好！这些知识对你有什么帮助？,平静
这听起来很困难，有没有什么我可以做来帮助你？,关心
理解你的担忧，尝试寻找一些建议或者咨询专业人士会有帮助。,关心
哇，这真是个惊喜！你有什么感想呢？,惊讶
太好了！这是什么食谱？可以分享一下吗？,开心
这真是让人生气，你能否找到解决方案来改善这种情况？,生气
不用担心，可能可以找人帮助你或者制定一个计划来解决这个问题。,关心
听起来很有条理，今天有什么特别的计划吗？,平静
哪部分节目让你感到无聊？,疑问
这样的服务真的不应该，有机会向负责的人反映你的不满吗？,生气
听起来像是一个不错的主意，你有想过要尝试什么新事物吗？,平静
这样真的很让人恼火，你能否找到一种更好的方式来处理这些事情？,生气
哇，真的吗？你们聊了什么吗？,惊讶
这听起来很困难，有没有什么方法可以帮助你放松一下？,关心
真的吗？还是要换别的款式？,疑问
好的，这些文件有什么特别需要注意的吗？,平静
听到你这么说我很担心，你有考虑过寻求帮助吗？,关心
哇，太棒了！这是什么礼物？,开心
哪部分的工作让你感到如此厌恶？,疑问
这种情况让人很失望，你有机会表达你的意见吗？,生气
真是太令人惊讶了！你是如何知道这个消息的？,惊讶
这种感觉很不舒服，是否有具体情况让你有这样的感觉？,关心
你会紧张很正常，可以尝试制定一个学习计划来帮助你准备。,关心
这种情况真的很让人恼火，你有尝试过与相关的人沟通你的感受吗？,生气
太好了！礼物是什么呢？,开心
你为什么觉得这个政策不好？,疑问
有什么特别让你不喜欢的味道吗？,疑问
这种感觉很痛苦，是什么事情让你感到这样？,关心
听起来你现在过得不容易，有什么我可以帮忙的吗？,关心
那听起来不错，有什么特别的事情发生吗？,平静
哇，恭喜你！这一定是一个很大的成就，你打算怎么庆祝呢？,开心
好的，我可以帮助你查找相关资料。,平静
放心，充分准备将帮助你提升信心。你已经准备好回答一些常见问题了吗？,关心
哇，真是太令人惊讶了！你们有什么互动吗？,惊讶
你怎么这么冷酷，完全不顾他人的感受，真让人反感。,厌恶
真的吗？那个社团有什么特别的活动？,惊讶
这种行为让我感到无比厌恶，真想远离你。,厌恶
这简直是不可能的，怎么会是这样！,惊讶
太好了！能告诉我这是什么奖吗？,开心
未来的不确定性确实令人担忧，你有考虑过制定一些具体的计划吗？,关心
我完全没有想到，这竟然会是这个结局！,惊讶
这样真的很让人生气，你有考虑过向管理层反映这些问题吗？,生气
恭喜！项目是什么呢？,开心
这听起来很困难，有没有什么具体原因让你感觉这样？,关心
每次看到这种情况，我都感到无比厌恶。,厌恶
这真的很让人疲惫，有没有办法来减少这些麻烦呢？,生气
这真的是奇迹吗？太令人震惊了！,惊讶
太好了！能分享一下吗？,开心
他看了看天，然后继续向前走，什么也没说。,平静
那听起来很困难，是发生了什么事情吗？,关心
哇，这真是太惊人了！那本书有什么特别之处？,惊讶
看了一部电影，但没有太多的感触，结局也算预料之中。,平静
怎么会这样，居然有这样的转折！,惊讶
很好，你学到了什么新技术吗？,平静
这样的会议确实很浪费时间，有没有什么办法可以改进？,厌恶
今天的工作顺利结束，回到家中，仍旧是如往常般安静。,平静
这种情况我完全没有预料到，真是太惊讶了！,惊讶
我怎么会这么傻，竟然还信这种人，真是反感。,厌恶
我看着窗外，天气不错，但也不想去改变什么。,平静
我怎么都没想到会发生这样的情节，真是太惊奇了！,惊讶
午餐时间，我去了一家附近的餐厅，吃了点简单的便当。,平静
整理得怎么样？需要帮助吗？,平静
真是太出乎意料了，我完全无法想象会是这样！,惊讶
这些话听起来真让人不舒服，我怎么能接受！,厌恶
每天早晨，我都会煮一杯热咖啡，开始我的日子。,平静
我每天都按时吃饭，正常工作，生活其实很平淡。,平静
这一切完全超出了我的想象，真的是太神奇了！,惊讶
怎么会有这样的人，真让人感到恶心！,厌恶
我多次走过这条路，但没有任何特别的感觉。,平静
我真的不想再见到你了，这样你让我厌恶。,厌恶
这根本不值得原谅，真的让我感到恶心。,厌恶
你的行为简直令人恶心，我再也无法忍受。,厌恶
我真的受够了，这种行为太恶心了。,厌恶
我真是难以置信，竟然会发生这样的事！,惊讶
